set	dll	api	function	canonical	target_id	params	public	reason
downlevel	ntdll.dll	System.CorrelationVector	RtlIncrementCorrelationVector	win32.api.ntdll.RtlIncrementCorrelationVector	fn__ntdll__RtlIncrementCorrelationVector	1	yes	
downlevel	ntdll.dll	System.CorrelationVector	RtlExtendCorrelationVector	win32.api.ntdll.RtlExtendCorrelationVector	fn__ntdll__RtlExtendCorrelationVector	1	yes	
downlevel	ntdll.dll	System.CorrelationVector	RtlValidateCorrelationVector	win32.api.ntdll.RtlValidateCorrelationVector	fn__ntdll__RtlValidateCorrelationVector	1	yes	
downlevel	USER32.dll	System.DataExchange	DdeSetQualityOfService	win32.api.user32.DdeSetQualityOfService	fn__user32__DdeSetQualityOfService	3	yes	
downlevel	USER32.dll	System.DataExchange	ImpersonateDdeClientWindow	win32.api.user32.ImpersonateDdeClientWindow	fn__user32__ImpersonateDdeClientWindow	2	yes	
downlevel	USER32.dll	System.DataExchange	PackDDElParam	win32.api.user32.PackDDElParam	fn__user32__PackDDElParam	3	yes	
downlevel	USER32.dll	System.DataExchange	UnpackDDElParam	win32.api.user32.UnpackDDElParam	fn__user32__UnpackDDElParam	4	yes	
downlevel	USER32.dll	System.DataExchange	FreeDDElParam	win32.api.user32.FreeDDElParam	fn__user32__FreeDDElParam	2	yes	
downlevel	USER32.dll	System.DataExchange	ReuseDDElParam	win32.api.user32.ReuseDDElParam	fn__user32__ReuseDDElParam	5	yes	
downlevel	USER32.dll	System.DataExchange	DdeInitializeA	win32.api.user32.DdeInitializeA	fn__user32__DdeInitializeA	4	yes	
downlevel	USER32.dll	System.DataExchange	DdeInitializeW	win32.api.user32.DdeInitializeW	fn__user32__DdeInitializeW	4	yes	
downlevel	USER32.dll	System.DataExchange	DdeUninitialize	win32.api.user32.DdeUninitialize	fn__user32__DdeUninitialize	1	yes	
downlevel	USER32.dll	System.DataExchange	DdeConnectList	win32.api.user32.DdeConnectList	fn__user32__DdeConnectList	5	yes	
downlevel	USER32.dll	System.DataExchange	DdeQueryNextServer	win32.api.user32.DdeQueryNextServer	fn__user32__DdeQueryNextServer	2	yes	
downlevel	USER32.dll	System.DataExchange	DdeDisconnectList	win32.api.user32.DdeDisconnectList	fn__user32__DdeDisconnectList	1	yes	
downlevel	USER32.dll	System.DataExchange	DdeConnect	win32.api.user32.DdeConnect	fn__user32__DdeConnect	4	yes	
downlevel	USER32.dll	System.DataExchange	DdeDisconnect	win32.api.user32.DdeDisconnect	fn__user32__DdeDisconnect	1	yes	
downlevel	USER32.dll	System.DataExchange	DdeReconnect	win32.api.user32.DdeReconnect	fn__user32__DdeReconnect	1	yes	
downlevel	USER32.dll	System.DataExchange	DdeQueryConvInfo	win32.api.user32.DdeQueryConvInfo	fn__user32__DdeQueryConvInfo	3	yes	
downlevel	USER32.dll	System.DataExchange	DdeSetUserHandle	win32.api.user32.DdeSetUserHandle	fn__user32__DdeSetUserHandle	3	yes	
downlevel	USER32.dll	System.DataExchange	DdeAbandonTransaction	win32.api.user32.DdeAbandonTransaction	fn__user32__DdeAbandonTransaction	3	yes	
downlevel	USER32.dll	System.DataExchange	DdePostAdvise	win32.api.user32.DdePostAdvise	fn__user32__DdePostAdvise	3	yes	
